snapshot_id,factory_id,snapshot_at,work_date,line_id,order_id,style_id,day_in_order,complexity_band,sam_minutes,planned_workers,present_workers,attendance_rate,target_to_snapshot,output_to_snapshot,progress_ratio,downtime_to_snapshot,inspected_to_snapshot,defects_to_snapshot,defect_rate_to_snapshot,material_status,changeover_minutes,root_cause_signal,rolling_3d_efficiency,rolling_3d_downtime,previous_day_miss,daily_target,daily_actual_output,label_daily_target_missed,label_high_defect,data_split,dataset_provenance
SNAP-001044,FAC-001,2025-05-29T13:00:00+00:00,2025-05-29,LINE-07,ORD-07-013,STY-016,10,medium,17.7,54,53,0.9815,603,633,1.0498,0,293,16,0.0546,available,0,none,1.0011,5.0,1,1203,1203,0,0,validation,synthetic
SNAP-001045,FAC-001,2025-05-31T13:00:00+00:00,2025-05-31,LINE-07,ORD-07-014,STY-028,1,high,32.6,54,50,0.9259,330,187,0.5667,0,89,1,0.0112,available,97,method,0.9981,5.0,0,660,417,1,0,validation,synthetic
SNAP-001046,FAC-001,2025-06-01T13:00:00+00:00,2025-06-01,LINE-07,ORD-07-014,STY-028,2,high,32.6,57,55,0.9649,330,310,0.9394,0,164,7,0.0427,available,0,none,0.8767,6.33,1,660,611,1,0,test,synthetic
SNAP-001047,FAC-001,2025-06-02T13:00:00+00:00,2025-06-02,LINE-07,ORD-07-014,STY-028,3,high,32.6,55,52,0.9455,330,325,0.9848,0,155,11,0.071,available,0,quality,0.8525,6.33,1,660,640,1,1,test,synthetic
SNAP-001048,FAC-001,2025-06-03T13:00:00+00:00,2025-06-03,LINE-07,ORD-07-014,STY-028,4,high,32.6,57,55,0.9649,330,346,1.0485,0,150,15,0.1,available,0,quality,0.8424,12.67,1,660,637,1,1,test,synthetic
SNAP-001049,FAC-001,2025-06-04T13:00:00+00:00,2025-06-04,LINE-07,ORD-07-014,STY-028,5,high,32.6,58,56,0.9655,75,78,1.04,0,32,3,0.0938,available,0,quality,0.9535,18.67,1,145,145,0,1,test,synthetic
SNAP-001050,FAC-001,2025-06-05T13:00:00+00:00,2025-06-05,LINE-07,ORD-07-015,STY-030,1,high,37.0,58,54,0.931,295,161,0.5458,0,90,6,0.0667,available,66,quality,0.9783,18.67,0,590,368,1,1,test,synthetic
SNAP-001051,FAC-001,2025-06-07T13:00:00+00:00,2025-06-07,LINE-07,ORD-07-015,STY-030,2,high,37.0,57,55,0.9649,295,242,0.8203,9,127,4,0.0315,available,0,none,0.863,12.33,1,590,472,1,0,test,synthetic
SNAP-001052,FAC-001,2025-06-08T13:00:00+00:00,2025-06-08,LINE-07,ORD-07-015,STY-030,3,high,37.0,56,54,0.9643,295,282,0.9559,18,141,2,0.0142,available,0,none,0.8079,3.0,1,590,574,1,0,test,synthetic
SNAP-001053,FAC-001,2025-06-09T13:00:00+00:00,2025-06-09,LINE-07,ORD-07-015,STY-030,4,high,37.0,57,55,0.9649,295,297,1.0068,0,148,6,0.0405,available,0,none,0.7989,9.0,1,590,587,1,0,test,synthetic
SNAP-001054,FAC-001,2025-06-10T13:00:00+00:00,2025-06-10,LINE-07,ORD-07-015,STY-030,5,high,37.0,56,53,0.9464,295,296,1.0034,0,158,5,0.0316,available,0,none,0.9226,9.0,1,590,599,0,0,test,synthetic
SNAP-001055,FAC-001,2025-06-11T13:00:00+00:00,2025-06-11,LINE-07,ORD-07-015,STY-030,6,high,37.0,56,53,0.9464,295,244,0.8271,0,102,5,0.049,minor,0,none,0.9944,6.0,0,590,506,1,0,test,synthetic
SNAP-001056,FAC-001,2025-06-12T13:00:00+00:00,2025-06-12,LINE-07,ORD-07-015,STY-030,7,high,37.0,57,49,0.8596,224,164,0.7321,0,84,3,0.0357,minor,0,manpower,0.9559,0.0,1,444,326,1,0,test,synthetic
SNAP-001057,FAC-001,2025-06-14T13:00:00+00:00,2025-06-14,LINE-07,ORD-07-015,STY-030,8,high,37.0,57,55,0.9649,60,60,1.0,0,30,1,0.0333,available,0,none,0.869,0.0,1,118,118,0,0,test,synthetic
SNAP-001058,FAC-001,2025-06-15T13:00:00+00:00,2025-06-15,LINE-07,ORD-07-016,STY-032,1,medium,18.7,55,54,0.9818,580,413,0.7121,0,198,6,0.0303,available,48,planning,0.864,0.0,0,1160,889,1,0,test,synthetic
SNAP-001059,FAC-001,2025-06-16T13:00:00+00:00,2025-06-16,LINE-07,ORD-07-016,STY-032,2,medium,18.7,58,54,0.931,580,500,0.8621,0,240,11,0.0458,available,0,none,0.8335,0.0,1,1160,990,1,0,test,synthetic
SNAP-001060,FAC-001,2025-06-17T13:00:00+00:00,2025-06-17,LINE-07,ORD-07-016,STY-032,3,medium,18.7,57,54,0.9474,580,465,0.8017,44,202,5,0.0248,available,0,machine,0.8733,0.0,1,1160,1021,1,0,test,synthetic
SNAP-001061,FAC-001,2025-06-18T13:00:00+00:00,2025-06-18,LINE-07,ORD-07-016,STY-032,4,medium,18.7,57,54,0.9474,580,603,1.0397,0,296,6,0.0203,available,0,none,0.8333,14.67,1,1160,1168,0,0,test,synthetic
SNAP-001062,FAC-001,2025-06-19T13:00:00+00:00,2025-06-19,LINE-07,ORD-07-016,STY-032,5,medium,18.7,55,52,0.9455,580,603,1.0397,0,274,5,0.0182,available,0,none,0.9135,14.67,0,1160,1115,1,0,test,synthetic
SNAP-001063,FAC-001,2025-06-21T13:00:00+00:00,2025-06-21,LINE-07,ORD-07-016,STY-032,6,medium,18.7,56,55,0.9821,580,595,1.0259,0,295,5,0.0169,available,0,none,0.9494,31.67,1,1160,1177,0,0,test,synthetic
SNAP-001064,FAC-001,2025-06-22T13:00:00+00:00,2025-06-22,LINE-07,ORD-07-016,STY-032,7,medium,18.7,58,55,0.9483,580,502,0.8655,39,237,7,0.0295,available,0,machine,0.9943,17.0,0,1160,1072,1,0,test,synthetic
SNAP-001065,FAC-001,2025-06-23T13:00:00+00:00,2025-06-23,LINE-07,ORD-07-016,STY-032,8,medium,18.7,55,51,0.9273,580,567,0.9776,0,283,6,0.0212,available,0,none,0.9667,30.0,1,1160,1132,1,0,test,synthetic
SNAP-001066,FAC-001,2025-06-24T13:00:00+00:00,2025-06-24,LINE-07,ORD-07-016,STY-032,9,medium,18.7,56,54,0.9643,95,91,0.9579,23,43,1,0.0233,available,0,none,0.9716,13.0,1,186,178,1,0,test,synthetic
SNAP-001067,FAC-001,2025-06-25T13:00:00+00:00,2025-06-25,LINE-07,ORD-07-016,STY-032,10,medium,18.7,58,56,0.9655,5,5,1.0,0,2,0,0.0,available,0,none,0.9523,20.67,1,8,8,0,0,test,synthetic
SNAP-001068,FAC-001,2025-06-26T13:00:00+00:00,2025-06-26,LINE-07,ORD-07-017,STY-029,1,high,27.5,55,53,0.9636,395,224,0.5671,0,105,5,0.0476,available,94,planning,0.9776,7.67,0,790,540,1,0,test,synthetic
SNAP-001069,FAC-001,2025-06-28T13:00:00+00:00,2025-06-28,LINE-07,ORD-07-017,STY-029,2,high,27.5,56,52,0.9286,395,343,0.8684,0,177,11,0.0621,available,0,quality,0.8802,7.67,1,790,697,1,1,test,synthetic
SNAP-001070,FAC-001,2025-06-29T13:00:00+00:00,2025-06-29,LINE-07,ORD-07-017,STY-029,3,high,27.5,54,52,0.963,395,329,0.8329,21,147,11,0.0748,available,0,quality,0.8553,0.0,1,790,663,1,1,test,synthetic
SNAP-001071,FAC-001,2025-06-30T13:00:00+00:00,2025-06-30,LINE-07,ORD-07-017,STY-029,4,high,27.5,58,57,0.9828,395,397,1.0051,0,206,7,0.034,available,0,none,0.8017,7.0,1,790,797,0,0,test,synthetic
SNAP-001072,FAC-001,2025-01-04T13:00:00+00:00,2025-01-04,LINE-08,ORD-08-001,STY-018,1,low,10.2,37,35,0.9459,715,383,0.5357,0,199,5,0.0251,available,137,method,0.92,0.0,0,1430,957,1,0,train,synthetic
SNAP-001073,FAC-001,2025-01-05T13:00:00+00:00,2025-01-05,LINE-08,ORD-08-001,STY-018,2,low,10.2,37,35,0.9459,715,644,0.9007,0,326,8,0.0245,available,0,none,0.6692,0.0,1,1430,1272,1,0,train,synthetic
SNAP-001074,FAC-001,2025-01-06T13:00:00+00:00,2025-01-06,LINE-08,ORD-08-001,STY-018,3,low,10.2,36,35,0.9722,715,715,1.0,0,385,7,0.0182,available,0,none,0.7794,0.0,1,1430,1445,0,0,train,synthetic
SNAP-001075,FAC-001,2025-01-07T13:00:00+00:00,2025-01-07,LINE-08,ORD-08-001,STY-018,4,low,10.2,37,35,0.9459,715,720,1.007,0,308,9,0.0292,available,0,none,0.8564,0.0,0,1426,1415,1,0,train,synthetic
SNAP-001076,FAC-001,2025-01-08T13:00:00+00:00,2025-01-08,LINE-08,ORD-08-001,STY-018,5,low,10.2,36,34,0.9444,6,6,1.0,0,2,0,0.0,available,0,none,0.9641,0.0,1,11,11,0,0,train,synthetic
SNAP-001077,FAC-001,2025-01-09T13:00:00+00:00,2025-01-09,LINE-08,ORD-08-002,STY-016,1,medium,17.7,39,36,0.9231,410,210,0.5122,0,98,12,0.1224,available,90,quality,1.0009,0.0,0,820,491,1,1,train,synthetic
SNAP-001078,FAC-001,2025-01-11T13:00:00+00:00,2025-01-11,LINE-08,ORD-08-002,STY-016,2,medium,17.7,39,38,0.9744,410,365,0.8902,0,188,9,0.0479,available,0,none,0.8637,0.0,1,820,744,1,0,train,synthetic
SNAP-001079,FAC-001,2025-01-12T13:00:00+00:00,2025-01-12,LINE-08,ORD-08-002,STY-016,3,medium,17.7,37,35,0.9459,410,277,0.6756,0,113,2,0.0177,critical,0,material,0.8354,0.0,1,820,554,1,0,train,synthetic
SNAP-001080,FAC-001,2025-01-13T13:00:00+00:00,2025-01-13,LINE-08,ORD-08-002,STY-016,4,medium,17.7,40,38,0.95,410,405,0.9878,0,168,5,0.0298,available,0,none,0.7272,0.0,1,820,824,0,0,train,synthetic
SNAP-001081,FAC-001,2025-01-14T13:00:00+00:00,2025-01-14,LINE-08,ORD-08-002,STY-016,5,medium,17.7,38,36,0.9474,410,368,0.8976,0,183,10,0.0546,available,0,none,0.8626,0.0,0,820,734,1,1,train,synthetic
SNAP-001082,FAC-001,2025-01-15T13:00:00+00:00,2025-01-15,LINE-08,ORD-08-002,STY-016,6,medium,17.7,40,38,0.95,410,415,1.0122,0,203,6,0.0296,available,0,none,0.8585,0.0,1,820,827,0,0,train,synthetic
SNAP-001083,FAC-001,2025-01-16T13:00:00+00:00,2025-01-16,LINE-08,ORD-08-002,STY-016,7,medium,17.7,38,37,0.9737,410,374,0.9122,38,218,8,0.0367,available,0,machine,0.9695,0.0,0,820,782,1,0,train,synthetic
SNAP-001084,FAC-001,2025-01-18T13:00:00+00:00,2025-01-18,LINE-08,ORD-08-002,STY-016,8,medium,17.7,38,37,0.9737,410,400,0.9756,8,197,8,0.0406,available,0,none,0.9524,12.67,1,820,830,0,0,train,synthetic
SNAP-001085,FAC-001,2025-01-19T13:00:00+00:00,2025-01-19,LINE-08,ORD-08-002,STY-016,9,medium,17.7,39,38,0.9744,9,9,1.0,0,5,0,0.0,available,0,none,0.9915,15.33,0,14,14,0,0,train,synthetic
SNAP-001086,FAC-001,2025-01-20T13:00:00+00:00,2025-01-20,LINE-08,ORD-08-003,STY-028,1,high,32.6,40,38,0.95,240,139,0.5792,0,70,2,0.0286,available,96,method,0.9886,15.33,0,480,298,1,0,train,synthetic
SNAP-001087,FAC-001,2025-01-21T13:00:00+00:00,2025-01-21,LINE-08,ORD-08-003,STY-028,2,high,32.6,40,39,0.975,240,226,0.9417,0,108,5,0.0463,available,0,none,0.8777,16.0,1,480,435,1,1,train,synthetic
SNAP-001088,FAC-001,2025-01-22T13:00:00+00:00,2025-01-22,LINE-08,ORD-08-003,STY-028,3,high,32.6,39,38,0.9744,240,237,0.9875,0,124,6,0.0484,available,0,none,0.8424,13.33,1,480,474,1,0,train,synthetic
SNAP-001089,FAC-001,2025-01-23T13:00:00+00:00,2025-01-23,LINE-08,ORD-08-003,STY-028,4,high,32.6,40,39,0.975,240,244,1.0167,0,106,3,0.0283,available,0,none,0.8382,13.33,1,480,489,0,0,train,synthetic
SNAP-001090,FAC-001,2025-01-25T13:00:00+00:00,2025-01-25,LINE-08,ORD-08-003,STY-028,5,high,32.6,37,33,0.8919,240,193,0.8042,0,90,10,0.1111,available,0,manpower,0.9708,0.0,0,480,393,1,1,train,synthetic
SNAP-001091,FAC-001,2025-01-26T13:00:00+00:00,2025-01-26,LINE-08,ORD-08-003,STY-028,6,high,32.6,39,37,0.9487,240,246,1.025,0,132,4,0.0303,available,0,none,0.9417,0.0,1,480,497,0,0,train,synthetic
SNAP-001092,FAC-001,2025-01-27T13:00:00+00:00,2025-01-27,LINE-08,ORD-08-003,STY-028,7,high,32.6,39,36,0.9231,240,220,0.9167,20,106,6,0.0566,available,0,quality,0.9576,0.0,0,480,450,1,0,train,synthetic
SNAP-001093,FAC-001,2025-01-28T13:00:00+00:00,2025-01-28,LINE-08,ORD-08-003,STY-028,8,high,32.6,40,39,0.975,184,192,1.0435,0,93,3,0.0323,available,0,none,0.9306,6.67,1,364,364,0,0,train,synthetic
SNAP-001094,FAC-001,2025-01-29T13:00:00+00:00,2025-01-29,LINE-08,ORD-08-004,STY-035,1,medium,14.5,37,35,0.9459,500,272,0.544,0,125,4,0.032,available,136,method,0.991,6.67,0,1000,668,1,0,train,synthetic
SNAP-001095,FAC-001,2025-01-30T13:00:00+00:00,2025-01-30,LINE-08,ORD-08-004,STY-035,2,medium,14.5,39,38,0.9744,500,452,0.904,0,222,4,0.018,available,0,none,0.8685,6.67,1,1000,841,1,0,train,synthetic
SNAP-001096,FAC-001,2025-02-01T13:00:00+00:00,2025-02-01,LINE-08,ORD-08-004,STY-035,3,medium,14.5,37,36,0.973,500,284,0.568,0,147,4,0.0272,critical,0,material,0.8363,15.33,1,1000,566,1,0,train,synthetic
SNAP-001097,FAC-001,2025-02-02T13:00:00+00:00,2025-02-02,LINE-08,ORD-08-004,STY-035,4,medium,14.5,40,38,0.95,500,455,0.91,25,205,5,0.0244,available,0,none,0.6917,15.33,1,1000,964,1,0,train,synthetic
SNAP-001098,FAC-001,2025-02-03T13:00:00+00:00,2025-02-03,LINE-08,ORD-08-004,STY-035,5,medium,14.5,37,34,0.9189,500,486,0.972,0,260,4,0.0154,available,0,none,0.7903,23.67,1,1000,930,1,0,train,synthetic
SNAP-001099,FAC-001,2025-02-04T13:00:00+00:00,2025-02-04,LINE-08,ORD-08-004,STY-035,6,medium,14.5,38,37,0.9737,500,460,0.92,0,209,9,0.0431,available,0,none,0.82,18.0,1,1000,911,1,0,train,synthetic
SNAP-001100,FAC-001,2025-02-05T13:00:00+00:00,2025-02-05,LINE-08,ORD-08-004,STY-035,7,medium,14.5,39,38,0.9744,500,404,0.808,60,189,6,0.0317,available,0,machine,0.935,18.0,1,1000,906,1,0,train,synthetic
SNAP-001101,FAC-001,2025-02-06T13:00:00+00:00,2025-02-06,LINE-08,ORD-08-004,STY-035,8,medium,14.5,38,32,0.8421,500,442,0.884,0,201,5,0.0249,available,0,manpower,0.9157,29.67,1,1000,876,1,0,train,synthetic
SNAP-001102,FAC-001,2025-02-08T13:00:00+00:00,2025-02-08,LINE-08,ORD-08-004,STY-035,9,medium,14.5,39,37,0.9487,95,95,1.0,0,43,0,0.0,available,0,none,0.8977,20.0,1,188,188,0,0,train,synthetic
SNAP-001103,FAC-001,2025-02-09T13:00:00+00:00,2025-02-09,LINE-08,ORD-08-005,STY-012,1,high,31.0,37,36,0.973,240,132,0.55,0,63,4,0.0635,available,135,quality,0.9273,20.0,0,480,310,1,0,train,synthetic
SNAP-001104,FAC-001,2025-02-10T13:00:00+00:00,2025-02-10,LINE-08,ORD-08-005,STY-012,2,high,31.0,36,34,0.9444,240,193,0.8042,17,77,3,0.039,available,0,none,0.8406,8.33,1,480,396,1,0,train,synthetic
SNAP-001105,FAC-001,2025-02-11T13:00:00+00:00,2025-02-11,LINE-08,ORD-08-005,STY-012,3,high,31.0,39,37,0.9487,240,230,0.9583,0,123,7,0.0569,available,0,quality,0.8236,14.0,1,480,452,1,0,train,synthetic
SNAP-001106,FAC-001,2025-02-12T13:00:00+00:00,2025-02-12,LINE-08,ORD-08-005,STY-012,4,high,31.0,37,35,0.9459,240,217,0.9042,35,98,6,0.0612,available,0,machine,0.8042,14.0,1,480,417,1,0,train,synthetic
SNAP-001107,FAC-001,2025-02-13T13:00:00+00:00,2025-02-13,LINE-08,ORD-08-005,STY-012,5,high,31.0,40,39,0.975,240,219,0.9125,32,103,1,0.0097,available,0,none,0.8785,30.33,1,480,479,1,0,train,synthetic
SNAP-001108,FAC-001,2025-02-15T13:00:00+00:00,2025-02-15,LINE-08,ORD-08-005,STY-012,6,high,31.0,36,33,0.9167,240,235,0.9792,0,119,6,0.0504,available,0,none,0.9361,35.33,1,480,460,1,0,train,synthetic
SNAP-001109,FAC-001,2025-02-16T13:00:00+00:00,2025-02-16,LINE-08,ORD-08-005,STY-012,7,high,31.0,39,36,0.9231,240,235,0.9792,0,110,8,0.0727,available,0,quality,0.9417,35.33,1,480,470,1,1,train,synthetic
SNAP-001110,FAC-001,2025-02-17T13:00:00+00:00,2025-02-17,LINE-08,ORD-08-005,STY-012,8,high,31.0,39,37,0.9487,10,9,0.9,17,5,1,0.2,available,0,quality,0.9785,10.67,1,16,13,1,1,train,synthetic
SNAP-001111,FAC-001,2025-02-18T13:00:00+00:00,2025-02-18,LINE-08,ORD-08-005,STY-012,9,high,31.0,36,32,0.8889,3,3,1.0,0,0,0,0.0,available,0,manpower,0.9167,24.0,1,3,3,0,0,train,synthetic
SNAP-001112,FAC-001,2025-02-19T13:00:00+00:00,2025-02-19,LINE-08,ORD-08-006,STY-022,1,medium,13.3,36,35,0.9722,545,381,0.6991,0,198,4,0.0202,available,47,planning,0.9306,24.0,0,1090,799,1,0,train,synthetic
SNAP-001113,FAC-001,2025-02-20T13:00:00+00:00,2025-02-20,LINE-08,ORD-08-006,STY-022,2,medium,13.3,40,38,0.95,545,485,0.8899,0,242,3,0.0124,available,0,none,0.8485,24.0,1,1090,898,1,0,train,synthetic
SNAP-001114,FAC-001,2025-02-22T13:00:00+00:00,2025-02-22,LINE-08,ORD-08-006,STY-022,3,medium,13.3,38,36,0.9474,545,513,0.9413,0,251,5,0.0199,available,0,none,0.8523,14.0,1,1090,1035,1,0,train,synthetic
SNAP-001115,FAC-001,2025-02-23T13:00:00+00:00,2025-02-23,LINE-08,ORD-08-006,STY-022,4,medium,13.3,37,35,0.9459,545,544,0.9982,0,279,9,0.0323,available,0,none,0.8355,14.0,1,1090,969,1,0,train,synthetic
SNAP-001116,FAC-001,2025-02-24T13:00:00+00:00,2025-02-24,LINE-08,ORD-08-006,STY-022,5,medium,13.3,40,38,0.95,545,547,1.0037,0,283,8,0.0283,available,0,none,0.8875,32.33,1,1090,1095,0,0,train,synthetic
SNAP-001117,FAC-001,2025-02-25T13:00:00+00:00,2025-02-25,LINE-08,ORD-08-006,STY-022,6,medium,13.3,40,38,0.95,545,486,0.8917,0,211,9,0.0427,available,0,none,0.9477,18.33,0,1090,987,1,0,train,synthetic
SNAP-001118,FAC-001,2025-02-26T13:00:00+00:00,2025-02-26,LINE-08,ORD-08-006,STY-022,7,medium,13.3,36,35,0.9722,545,523,0.9596,27,238,9,0.0378,available,0,none,0.933,18.33,1,1090,1067,1,0,train,synthetic
SNAP-001119,FAC-001,2025-02-27T13:00:00+00:00,2025-02-27,LINE-08,ORD-08-006,STY-022,8,medium,13.3,37,36,0.973,545,546,1.0018,0,251,7,0.0279,available,0,none,0.963,9.0,1,1090,1131,0,0,train,synthetic
SNAP-001120,FAC-001,2025-03-01T13:00:00+00:00,2025-03-01,LINE-08,ORD-08-006,STY-022,9,medium,13.3,36,30,0.8333,285,261,0.9158,0,125,4,0.032,available,0,manpower,0.974,9.0,0,569,509,1,0,train,synthetic
SNAP-001121,FAC-001,2025-03-02T13:00:00+00:00,2025-03-02,LINE-08,ORD-08-006,STY-022,10,medium,13.3,40,38,0.95,30,30,1.0,0,16,0,0.0,available,0,none,0.9704,9.0,1,60,57,1,0,train,synthetic
SNAP-001122,FAC-001,2025-03-03T13:00:00+00:00,2025-03-03,LINE-08,ORD-08-006,STY-022,11,medium,13.3,39,38,0.9744,3,3,1.0,0,2,0,0.0,available,0,none,0.9607,9.0,1,3,3,0,0,train,synthetic
SNAP-001123,FAC-001,2025-03-04T13:00:00+00:00,2025-03-04,LINE-08,ORD-08-007,STY-001,1,low,8.8,38,35,0.9211,825,387,0.4691,0,204,4,0.0196,minor,134,method,0.9482,9.0,0,1650,753,1,0,train,synthetic
SNAP-001124,FAC-001,2025-03-05T13:00:00+00:00,2025-03-05,LINE-08,ORD-08-007,STY-001,2,low,8.8,36,35,0.9722,825,765,0.9273,0,325,9,0.0277,available,0,none,0.8021,42.0,1,1650,1519,1,0,train,synthetic
SNAP-001125,FAC-001,2025-03-06T13:00:00+00:00,2025-03-06,LINE-08,ORD-08-007,STY-001,3,low,8.8,36,34,0.9444,825,739,0.8958,0,362,8,0.0221,available,0,none,0.7923,33.0,1,1650,1521,1,0,train,synthetic
SNAP-001126,FAC-001,2025-03-08T13:00:00+00:00,2025-03-08,LINE-08,ORD-08-007,STY-001,4,low,8.8,40,38,0.95,825,840,1.0182,0,397,7,0.0176,available,0,none,0.7663,33.0,1,1650,1693,0,0,train,synthetic
SNAP-001127,FAC-001,2025-03-09T13:00:00+00:00,2025-03-09,LINE-08,ORD-08-007,STY-001,5,low,8.8,38,36,0.9474,484,495,1.0227,0,255,7,0.0275,available,0,none,0.9562,0.0,0,964,951,1,0,train,synthetic
SNAP-001128,FAC-001,2025-03-10T13:00:00+00:00,2025-03-10,LINE-08,ORD-08-007,STY-001,6,low,8.8,36,35,0.9722,8,8,1.0,0,5,0,0.0,available,0,none,0.9781,0.0,1,13,13,0,0,train,synthetic
SNAP-001129,FAC-001,2025-03-11T13:00:00+00:00,2025-03-11,LINE-08,ORD-08-008,STY-002,1,low,9.4,38,37,0.9737,775,461,0.5948,0,223,5,0.0224,available,83,planning,1.0042,0.0,0,1550,1011,1,0,train,synthetic
SNAP-001130,FAC-001,2025-03-12T13:00:00+00:00,2025-03-12,LINE-08,ORD-08-008,STY-002,2,low,9.4,37,36,0.973,775,697,0.8994,0,335,4,0.0119,available,0,none,0.8796,12.0,1,1550,1388,1,0,train,synthetic
SNAP-001131,FAC-001,2025-03-13T13:00:00+00:00,2025-03-13,LINE-08,ORD-08-008,STY-002,3,low,9.4,39,38,0.9744,775,767,0.9897,0,405,4,0.0099,available,0,none,0.8492,12.0,1,1550,1523,1,0,train,synthetic
SNAP-001132,FAC-001,2025-03-15T13:00:00+00:00,2025-03-15,LINE-08,ORD-08-008,STY-002,4,low,9.4,39,36,0.9231,775,759,0.9794,0,340,3,0.0088,available,0,none,0.8434,12.0,1,1550,1524,1,0,train,synthetic
SNAP-001133,FAC-001,2025-03-16T13:00:00+00:00,2025-03-16,LINE-08,ORD-08-008,STY-002,5,low,9.4,39,37,0.9487,775,663,0.8555,55,352,4,0.0114,available,0,machine,0.9538,0.0,1,1550,1433,1,0,train,synthetic
SNAP-001134,FAC-001,2025-03-17T13:00:00+00:00,2025-03-17,LINE-08,ORD-08-008,STY-002,6,low,9.4,40,39,0.975,775,789,1.0181,0,413,5,0.0121,available,0,none,0.9634,18.33,1,1550,1474,1,0,train,synthetic
SNAP-001135,FAC-001,2025-03-18T13:00:00+00:00,2025-03-18,LINE-08,ORD-08-008,STY-002,7,low,9.4,38,36,0.9474,775,777,1.0026,0,385,8,0.0208,available,0,none,0.9529,32.0,1,1550,1580,0,0,train,synthetic
SNAP-001136,FAC-001,2025-03-19T13:00:00+00:00,2025-03-19,LINE-08,ORD-08-008,STY-002,8,low,9.4,40,34,0.85,775,717,0.9252,0,363,4,0.011,available,0,manpower,0.9649,32.0,0,1550,1451,1,0,train,synthetic
SNAP-001137,FAC-001,2025-03-20T13:00:00+00:00,2025-03-20,LINE-08,ORD-08-008,STY-002,9,low,9.4,40,37,0.925,235,234,0.9957,0,113,3,0.0265,available,0,none,0.9688,13.67,1,466,457,1,0,train,synthetic
SNAP-001138,FAC-001,2025-03-22T13:00:00+00:00,2025-03-22,LINE-08,ORD-08-008,STY-002,10,low,9.4,38,37,0.9737,5,5,1.0,0,3,0,0.0,minor,0,none,0.9787,0.0,1,9,9,0,0,train,synthetic
SNAP-001139,FAC-001,2025-03-23T13:00:00+00:00,2025-03-23,LINE-08,ORD-08-009,STY-027,1,high,27.7,39,38,0.9744,260,159,0.6115,0,81,7,0.0864,available,91,quality,0.9723,0.0,0,520,363,1,1,train,synthetic
SNAP-001140,FAC-001,2025-03-24T13:00:00+00:00,2025-03-24,LINE-08,ORD-08-009,STY-027,2,high,27.7,38,37,0.9737,260,237,0.9115,0,132,5,0.0379,available,0,none,0.8929,0.0,1,520,482,1,0,train,synthetic
SNAP-001141,FAC-001,2025-03-25T13:00:00+00:00,2025-03-25,LINE-08,ORD-08-009,STY-027,3,high,27.7,36,34,0.9444,260,257,0.9885,0,144,7,0.0486,available,0,none,0.875,0.0,1,520,493,1,0,train,synthetic
SNAP-001142,FAC-001,2025-03-26T13:00:00+00:00,2025-03-26,LINE-08,ORD-08-009,STY-027,4,high,27.7,40,37,0.925,260,260,1.0,0,131,5,0.0382,available,0,none,0.8577,0.0,1,520,517,1,0,train,synthetic
SNAP-001143,FAC-001,2025-03-27T13:00:00+00:00,2025-03-27,LINE-08,ORD-08-009,STY-027,5,high,27.7,36,31,0.8611,25,22,0.88,0,10,0,0.0,available,0,manpower,0.9564,0.0,1,45,40,1,1,train,synthetic
SNAP-001144,FAC-001,2025-03-29T13:00:00+00:00,2025-03-29,LINE-08,ORD-08-009,STY-027,6,high,27.7,39,38,0.9744,5,5,1.0,0,1,0,0.0,available,0,none,0.9437,0.0,1,5,5,0,0,train,synthetic
SNAP-001145,FAC-001,2025-03-30T13:00:00+00:00,2025-03-30,LINE-08,ORD-08-010,STY-036,1,medium,19.7,39,38,0.9744,370,239,0.6459,0,118,5,0.0424,available,70,planning,0.961,0.0,0,740,532,1,0,train,synthetic
SNAP-001146,FAC-001,2025-03-31T13:00:00+00:00,2025-03-31,LINE-08,ORD-08-010,STY-036,2,medium,19.7,39,38,0.9744,370,334,0.9027,0,135,4,0.0296,available,0,none,0.8693,0.0,1,740,669,1,0,train,synthetic
SNAP-001147,FAC-001,2025-04-01T13:00:00+00:00,2025-04-01,LINE-08,ORD-08-010,STY-036,3,medium,19.7,36,35,0.9722,370,366,0.9892,0,179,2,0.0112,available,0,none,0.8743,0.0,1,740,725,1,0,train,synthetic
SNAP-001148,FAC-001,2025-04-02T13:00:00+00:00,2025-04-02,LINE-08,ORD-08-010,STY-036,4,medium,19.7,40,38,0.95,370,340,0.9189,22,164,6,0.0366,available,0,none,0.8676,0.0,1,740,699,1,0,train,synthetic
SNAP-001149,FAC-001,2025-04-03T13:00:00+00:00,2025-04-03,LINE-08,ORD-08-010,STY-036,5,medium,19.7,40,37,0.925,370,356,0.9622,0,158,2,0.0127,available,0,none,0.9428,7.33,1,740,730,1,0,train,synthetic
SNAP-001150,FAC-001,2025-04-05T13:00:00+00:00,2025-04-05,LINE-08,ORD-08-010,STY-036,6,medium,19.7,36,35,0.9722,370,359,0.9703,11,197,4,0.0203,available,0,none,0.9703,7.33,1,740,740,0,0,train,synthetic
SNAP-001151,FAC-001,2025-04-06T13:00:00+00:00,2025-04-06,LINE-08,ORD-08-010,STY-036,7,medium,19.7,39,38,0.9744,370,380,1.027,0,178,5,0.0281,available,0,none,0.977,11.0,0,740,731,1,0,train,synthetic
